,GiftId,trip_id
17139,17140,715
16769,16770,715
17026,17027,715
16588,16589,715
16871,16872,715
17286,17287,715
16671,16672,715
17008,17009,715
17197,17198,715
16684,16685,715
16565,16566,715
17085,17086,715
16629,16630,715
17283,17284,715
17188,17189,715
17297,17298,715
16563,16564,715
17252,17253,715
17309,17310,715
16642,16643,715
17326,17327,715
16938,16939,715
17199,17200,715
16784,16785,715
17241,17242,715
17254,17255,715
16739,16740,715
16675,16676,715
16542,16543,715
17052,17053,715
17046,17047,715
16526,16527,715
17372,17373,715
16515,16516,715
16544,16545,715
16545,16546,715
16556,16557,715
16679,16680,715
16711,16712,715
16808,16809,715
16909,16910,715
16931,16932,715
16972,16973,715
17035,17036,715
17169,17170,715
17271,17272,715
17303,17304,715
18239,18240,716
17987,17988,716
18023,18024,716
17544,17545,716
18552,18553,716
17422,17423,716
17950,17951,716
18053,18054,716
17522,17523,716
17423,17424,716
18494,18495,716
18644,18645,716
17464,17465,716
17863,17864,716
18627,18628,716
17809,17810,716
18172,18173,716
17581,17582,716
18685,18686,716
18242,18243,716
17654,17655,716
17688,17689,716
18687,18688,716
18496,18497,716
17798,17799,716
17664,17665,716
17814,17815,716
17995,17996,716
18120,18121,716
17915,17916,716
17494,17495,716
17829,17830,716
18241,18242,716
18386,18387,716
18479,18480,716
18512,18513,716
18515,18516,716
17448,17449,716
18517,18518,716
17861,17862,716
18229,18230,716
18593,18594,716
17952,17953,716
18214,18215,716
18358,18359,716
18008,18009,716
17497,17498,716
18412,18413,716
17449,17450,716
17477,17478,716
17490,17491,716
17584,17585,716
17691,17692,716
17714,17715,716
17732,17733,716
17800,17801,716
17860,17861,716
18016,18017,716
18031,18032,716
18123,18124,716
18158,18159,716
18343,18344,716
18347,18348,716
18368,18369,716
18615,18616,716
18639,18640,716
20158,20159,717
20216,20217,717
18868,18869,717
19262,19263,717
18950,18951,717
18990,18991,717
19637,19638,717
18777,18778,717
19901,19902,717
19440,19441,717
19166,19167,717
20209,20210,717
19865,19866,717
19991,19992,717
19911,19912,717
18711,18712,717
18732,18733,717
19935,19936,717
19331,19332,717
19570,19571,717
18861,18862,717
18914,18915,717
19330,19331,717
18926,18927,717
19858,19859,717
19850,19851,717
19364,19365,717
19545,19546,717
19361,19362,717
20179,20180,717
19196,19197,717
19704,19705,717
19293,19294,717
19287,19288,717
20172,20173,717
20049,20050,717
20035,20036,717
19861,19862,717
20263,20264,717
19912,19913,717
19881,19882,717
19185,19186,717
19835,19836,717
19434,19435,717
18916,18917,717
19749,19750,717
18807,18808,717
19077,19078,717
19838,19839,717
19532,19533,717
18717,18718,717
18800,18801,717
18888,18889,717
18910,18911,717
18939,18940,717
18947,18948,717
19009,19010,717
19016,19017,717
19061,19062,717
19103,19104,717
19175,19176,717
19188,19189,717
19255,19256,717
19259,19260,717
19377,19378,717
19456,19457,717
19472,19473,717
19516,19517,717
19568,19569,717
19575,19576,717
19609,19610,717
19725,19726,717
19728,19729,717
19771,19772,717
19869,19870,717
19968,19969,717
19992,19993,717
20097,20098,717
20112,20113,717
20155,20156,717
20159,20160,717
20194,20195,717
20226,20227,717
20253,20254,717
20291,20292,717
20302,20303,717
20322,20323,717
20392,20393,718
20591,20592,718
21035,21036,718
20808,20809,718
20341,20342,718
20490,20491,718
20378,20379,718
20741,20742,718
20769,20770,718
21425,21426,718
21569,21570,718
21508,21509,718
20586,20587,718
20334,20335,718
21687,21688,718
21219,21220,718
21639,21640,718
21241,21242,718
20721,20722,718
20325,20326,718
21526,21527,718
21200,21201,718
20943,20944,718
21101,21102,718
20893,20894,718
20896,20897,718
20587,20588,718
20781,20782,718
20485,20486,718
20841,20842,718
20539,20540,718
20819,20820,718
20448,20449,718
20402,20403,718
20985,20986,718
20928,20929,718
21713,21714,718
21437,21438,718
21023,21024,718
21179,21180,718
21719,21720,718
21161,21162,718
21511,21512,718
21670,21671,718
20751,20752,718
20700,20701,718
20983,20984,718
20342,20343,718
20374,20375,718
20382,20383,718
20407,20408,718
20492,20493,718
20561,20562,718
20604,20605,718
20708,20709,718
20745,20746,718
21073,21074,718
21116,21117,718
21190,21191,718
21256,21257,718
21380,21381,718
21387,21388,718
21574,21575,718
21598,21599,718
21605,21606,718
21638,21639,718
21716,21717,718
22364,22365,719
22146,22147,719
22669,22670,719
21841,21842,719
21724,21725,719
21765,21766,719
21943,21944,719
22887,22888,719
22082,22083,719
22717,22718,719
23041,23042,719
21799,21800,719
22186,22187,719
22595,22596,719
22258,22259,719
22986,22987,719
22378,22379,719
22443,22444,719
22893,22894,719
22662,22663,719
21953,21954,719
22508,22509,719
22134,22135,719
23148,23149,719
21814,21815,719
23085,23086,719
22629,22630,719
21984,21985,719
22936,22937,719
22268,22269,719
22135,22136,719
23166,23167,719
22393,22394,719
22200,22201,719
22896,22897,719
22126,22127,719
22903,22904,719
22291,22292,719
23024,23025,719
22953,22954,719
22709,22710,719
22748,22749,719
23032,23033,719
21888,21889,719
22169,22170,719
22138,22139,719
22065,22066,719
22810,22811,719
21918,21919,719
22093,22094,719
22783,22784,719
21824,21825,719
22315,22316,719
22233,22234,719
21776,21777,719
21802,21803,719
21867,21868,719
21946,21947,719
21985,21986,719
22043,22044,719
22061,22062,719
22086,22087,719
22272,22273,719
22495,22496,719
22559,22560,719
22565,22566,719
22691,22692,719
22882,22883,719
22892,22893,719
22919,22920,719
22981,22982,719
23111,23112,719
23171,23172,719
23961,23962,720
23907,23908,720
23493,23494,720
23771,23772,720
23187,23188,720
23960,23961,720
23580,23581,720
23197,23198,720
23655,23656,720
23232,23233,720
23442,23443,720
23500,23501,720
23863,23864,720
23345,23346,720
23605,23606,720
23557,23558,720
23323,23324,720
23711,23712,720
23862,23863,720
23253,23254,720
24039,24040,720
23619,23620,720
23739,23740,720
23671,23672,720
23518,23519,720
24032,24033,720
23782,23783,720
23596,23597,720
23731,23732,720
23752,23753,720
23868,23869,720
23467,23468,720
23884,23885,720
23320,23321,720
23787,23788,720
23688,23689,720
23954,23955,720
23258,23259,720
24040,24041,720
23188,23189,720
23763,23764,720
23358,23359,720
23581,23582,720
23309,23310,720
23653,23654,720
23236,23237,720
23291,23292,720
23310,23311,720
23371,23372,720
23453,23454,720
23498,23499,720
23521,23522,720
23563,23564,720
23573,23574,720
23633,23634,720
23945,23946,720
24028,24029,720
24075,24076,720
24079,24080,721
24604,24605,721
24700,24701,721
24811,24812,721
24661,24662,721
24418,24419,721
24236,24237,721
24415,24416,721
24368,24369,721
24297,24298,721
24673,24674,721
24362,24363,721
24485,24486,721
24788,24789,721
24295,24296,721
24798,24799,721
24140,24141,721
24337,24338,721
24506,24507,721
24780,24781,721
24278,24279,721
24669,24670,721
24143,24144,721
24411,24412,721
24699,24700,721
24850,24851,721
24425,24426,721
24843,24844,721
24400,24401,721
24342,24343,721
24434,24435,721
24179,24180,721
24824,24825,721
24550,24551,721
24287,24288,721
24290,24291,721
24493,24494,721
24219,24220,721
24491,24492,721
24129,24130,721
24162,24163,721
24176,24177,721
24231,24232,721
24241,24242,721
24326,24327,721
24457,24458,721
24546,24547,721
24577,24578,721
24643,24644,721
24703,24704,721
24940,24941,722
25155,25156,722
25938,25939,722
25206,25207,722
25285,25286,722
25076,25077,722
25668,25669,722
25587,25588,722
24890,24891,722
25685,25686,722
25577,25578,722
25365,25366,722
25906,25907,722
25869,25870,722
25887,25888,722
25343,25344,722
25174,25175,722
25710,25711,722
25841,25842,722
25651,25652,722
25803,25804,722
24855,24856,722
25165,25166,722
24922,24923,722
25860,25861,722
25475,25476,722
25453,25454,722
25949,25950,722
25246,25247,722
25294,25295,722
25477,25478,722
25218,25219,722
25219,25220,722
25478,25479,722
25777,25778,722
25656,25657,722
25484,25485,722
25205,25206,722
25702,25703,722
25242,25243,722
25508,25509,722
25707,25708,722
25244,25245,722
25419,25420,722
24920,24921,722
24934,24935,722
24938,24939,722
24994,24995,722
25021,25022,722
25050,25051,722
25069,25070,722
25080,25081,722
25084,25085,722
25152,25153,722
25157,25158,722
25187,25188,722
25229,25230,722
25265,25266,722
25323,25324,722
25326,25327,722
25339,25340,722
25349,25350,722
25352,25353,722
25415,25416,722
25517,25518,722
25547,25548,722
25568,25569,722
25590,25591,722
25608,25609,722
25654,25655,722
25796,25797,722
25812,25813,722
25847,25848,722
25864,25865,722
25868,25869,722
25911,25912,722
25921,25922,722
26189,26190,723
27250,27251,723
26086,26087,723
27315,27316,723
26790,26791,723
26151,26152,723
26103,26104,723
27212,27213,723
27095,27096,723
26792,26793,723
26331,26332,723
26758,26759,723
26427,26428,723
26470,26471,723
26603,26604,723
27117,27118,723
26828,26829,723
26165,26166,723
26031,26032,723
27057,27058,723
27105,27106,723
25982,25983,723
26943,26944,723
26023,26024,723
27019,27020,723
26118,26119,723
26351,26352,723
27143,27144,723
27136,27137,723
26279,26280,723
27223,27224,723
26655,26656,723
27245,27246,723
26100,26101,723
26325,26326,723
26131,26132,723
26565,26566,723
27254,27255,723
26292,26293,723
26993,26994,723
27121,27122,723
26524,26525,723
26374,26375,723
27197,27198,723
26896,26897,723
26126,26127,723
27295,27296,723
27218,27219,723
26308,26309,723
26510,26511,723
26115,26116,723
26123,26124,723
26164,26165,723
26266,26267,723
26298,26299,723
26302,26303,723
26316,26317,723
26364,26365,723
26445,26446,723
26553,26554,723
26658,26659,723
26713,26714,723
26820,26821,723
26866,26867,723
26890,26891,723
26901,26902,723
26926,26927,723
27120,27121,723
27163,27164,723
27236,27237,723
27325,27326,723
27337,27338,724
28264,28265,724
28451,28452,724
27823,27824,724
28106,28107,724
28127,28128,724
27859,27860,724
27363,27364,724
27622,27623,724
28144,28145,724
28207,28208,724
28165,28166,724
28477,28478,724
28166,28167,724
28455,28456,724
28201,28202,724
27540,27541,724
27426,27427,724
27608,27609,724
28031,28032,724
28077,28078,724
27956,27957,724
28008,28009,724
27623,27624,724
27995,27996,724
27551,27552,724
27568,27569,724
27461,27462,724
27393,27394,724
27340,27341,724
28276,28277,724
28134,28135,724
28425,28426,724
27517,27518,724
28092,28093,724
27515,27516,724
28379,28380,724
28270,28271,724
27380,27381,724
28311,28312,724
27992,27993,724
27754,27755,724
27573,27574,724
28230,28231,724
27758,27759,724
27545,27546,724
27923,27924,724
27562,27563,724
27424,27425,724
27349,27350,724
27373,27374,724
27403,27404,724
27599,27600,724
27654,27655,724
27724,27725,724
27807,27808,724
27811,27812,724
27842,27843,724
27910,27911,724
28035,28036,724
28084,28085,724
28140,28141,724
28189,28190,724
28298,28299,724
28310,28311,724
28344,28345,724
28360,28361,724
28417,28418,724
28422,28423,724
28462,28463,724
28625,28626,725
28861,28862,725
29327,29328,725
29514,29515,725
29054,29055,725
29053,29054,725
29006,29007,725
28858,28859,725
29384,29385,725
28624,28625,725
29130,29131,725
28672,28673,725
29261,29262,725
29330,29331,725
28781,28782,725
29311,29312,725
29143,29144,725
28603,28604,725
28722,28723,725
29296,29297,725
29282,29283,725
29486,29487,725
28505,28506,725
29283,29284,725
29454,29455,725
28793,28794,725
28964,28965,725
29216,29217,725
29175,29176,725
29263,29264,725
28752,28753,725
28573,28574,725
29099,29100,725
29224,29225,725
29400,29401,725
29178,29179,725
28890,28891,725
29030,29031,725
28606,28607,725
28770,28771,725
29361,29362,725
29310,29311,725
29089,29090,725
29466,29467,725
28515,28516,725
28548,28549,725
28600,28601,725
28653,28654,725
28690,28691,725
28701,28702,725
28725,28726,725
28734,28735,725
28778,28779,725
28789,28790,725
28795,28796,725
28849,28850,725
28957,28958,725
28969,28970,725
29136,29137,725
29144,29145,725
29206,29207,725
29233,29234,725
29298,29299,725
29315,29316,725
29470,29471,725
29472,29473,725
29506,29507,725
29516,29517,725
30613,30614,726
29591,29592,726
29606,29607,726
31041,31042,726
30808,30809,726
29868,29869,726
30517,30518,726
30359,30360,726
29641,29642,726
30463,30464,726
30013,30014,726
30056,30057,726
30916,30917,726
30507,30508,726
30777,30778,726
30371,30372,726
29991,29992,726
30734,30735,726
30261,30262,726
29987,29988,726
30541,30542,726
30199,30200,726
30815,30816,726
30408,30409,726
29960,29961,726
29957,29958,726
31008,31009,726
30841,30842,726
29753,29754,726
31053,31054,726
30076,30077,726
30124,30125,726
29974,29975,726
29668,29669,726
30570,30571,726
29770,29771,726
30634,30635,726
29880,29881,726
30697,30698,726
29528,29529,726
30415,30416,726
30531,30532,726
30351,30352,726
30775,30776,726
30113,30114,726
30935,30936,726
30206,30207,726
29639,29640,726
29667,29668,726
29746,29747,726
29806,29807,726
29834,29835,726
29992,29993,726
30084,30085,726
30156,30157,726
30157,30158,726
30214,30215,726
30295,30296,726
30718,30719,726
30748,30749,726
30749,30750,726
30779,30780,726
30783,30784,726
30837,30838,726
30850,30851,726
30870,30871,726
30936,30937,726
31667,31668,727
32127,32128,727
31402,31403,727
31586,31587,727
32014,32015,727
31928,31929,727
31947,31948,727
32024,32025,727
31156,31157,727
32089,32090,727
31474,31475,727
31442,31443,727
31256,31257,727
31358,31359,727
31447,31448,727
31284,31285,727
31221,31222,727
31902,31903,727
31341,31342,727
31178,31179,727
31538,31539,727
31132,31133,727
31174,31175,727
31451,31452,727
31994,31995,727
31605,31606,727
31294,31295,727
31841,31842,727
31762,31763,727
31706,31707,727
31826,31827,727
31664,31665,727
31219,31220,727
31790,31791,727
31839,31840,727
31121,31122,727
31094,31095,727
31638,31639,727
31495,31496,727
31213,31214,727
31276,31277,727
31453,31454,727
31470,31471,727
31500,31501,727
31584,31585,727
31595,31596,727
31607,31608,727
31768,31769,727
31818,31819,727
31872,31873,727
31952,31953,727
32013,32014,727
32035,32036,727
32039,32040,727
32106,32107,727
32426,32427,728
32156,32157,728
32362,32363,728
32393,32394,728
32973,32974,728
33152,33153,728
33240,33241,728
32980,32981,728
32191,32192,728
32848,32849,728
32150,32151,728
33300,33301,728
32865,32866,728
33214,33215,728
33041,33042,728
33039,33040,728
33211,33212,728
33318,33319,728
33022,33023,728
32465,32466,728
33179,33180,728
32606,32607,728
33275,33276,728
32477,32478,728
33380,33381,728
32141,32142,728
32447,32448,728
32225,32226,728
32527,32528,728
32299,32300,728
32382,32383,728
32640,32641,728
32948,32949,728
32608,32609,728
32549,32550,728
32861,32862,728
32727,32728,728
33303,33304,728
32649,32650,728
32506,32507,728
32632,32633,728
32529,32530,728
32939,32940,728
32931,32932,728
32728,32729,728
32553,32554,728
33231,33232,728
32905,32906,728
32682,32683,728
33284,33285,728
32258,32259,728
32273,32274,728
32397,32398,728
32407,32408,728
32442,32443,728
32547,32548,728
32589,32590,728
32715,32716,728
32716,32717,728
32723,32724,728
32895,32896,728
32911,32912,728
32970,32971,728
33000,33001,728
33047,33048,728
33061,33062,728
33090,33091,728
33108,33109,728
33114,33115,728
33125,33126,728
33165,33166,728
33209,33210,728
33245,33246,728
33327,33328,728
33423,33424,729
33532,33533,729
33973,33974,729
34215,34216,729
33418,33419,729
33624,33625,729
33862,33863,729
33480,33481,729
34030,34031,729
33611,33612,729
34434,34435,729
33883,33884,729
34474,34475,729
33888,33889,729
33404,33405,729
33613,33614,729
34223,34224,729
33465,33466,729
34306,34307,729
34336,34337,729
34334,34335,729
33586,33587,729
33683,33684,729
33770,33771,729
33389,33390,729
33665,33666,729
34386,34387,729
34161,34162,729
33858,33859,729
34027,34028,729
33503,33504,729
33396,33397,729
34477,34478,729
33813,33814,729
33481,33482,729
34408,34409,729
34311,34312,729
34043,34044,729
33886,33887,729
34186,34187,729
34156,34157,729
33879,33880,729
33863,33864,729
34064,34065,729
33982,33983,729
34269,34270,729
33727,33728,729
34168,34169,729
33514,33515,729
33543,33544,729
33564,33565,729
33579,33580,729
33596,33597,729
33629,33630,729
33741,33742,729
33774,33775,729
33809,33810,729
33835,33836,729
33847,33848,729
33882,33883,729
33944,33945,729
33953,33954,729
33986,33987,729
34062,34063,729
34066,34067,729
34138,34139,729
34142,34143,729
34165,34166,729
34228,34229,729
34298,34299,729
34310,34311,729
34363,34364,729
34377,34378,729
34414,34415,729
34460,34461,729
35434,35435,730
34688,34689,730
35114,35115,730
35681,35682,730
35424,35425,730
34756,34757,730
35168,35169,730
35462,35463,730
34826,34827,730
35304,35305,730
34491,34492,730
35328,35329,730
35025,35026,730
35361,35362,730
35115,35116,730
34775,34776,730
35178,35179,730
35202,35203,730
34647,34648,730
34500,34501,730
34741,34742,730
35286,35287,730
35510,35511,730
35035,35036,730
35352,35353,730
34856,34857,730
35439,35440,730
35536,35537,730
35261,35262,730
35380,35381,730
35524,35525,730
34727,34728,730
35047,35048,730
35408,35409,730
34852,34853,730
34818,34819,730
35217,35218,730
35454,35455,730
35376,35377,730
35294,35295,730
35250,35251,730
35098,35099,730
35673,35674,730
35428,35429,730
35026,35027,730
34541,34542,730
35257,35258,730
35343,35344,730
34729,34730,730
34493,34494,730
34600,34601,730
34695,34696,730
34794,34795,730
34799,34800,730
34810,34811,730
34831,34832,730
34834,34835,730
34837,34838,730
34883,34884,730
34947,34948,730
35003,35004,730
35011,35012,730
35034,35035,730
35172,35173,730
35196,35197,730
35240,35241,730
35268,35269,730
35311,35312,730
35359,35360,730
35418,35419,730
35440,35441,730
35608,35609,730
35670,35671,730
35710,35711,731
36272,36273,731
36330,36331,731
36474,36475,731
36352,36353,731
36103,36104,731
35977,35978,731
36393,36394,731
35882,35883,731
35980,35981,731
36221,36222,731
35781,35782,731
36019,36020,731
36708,36709,731
36285,36286,731
36475,36476,731
36216,36217,731
35919,35920,731
35950,35951,731
36251,36252,731
36323,36324,731
36421,36422,731
35822,35823,731
35909,35910,731
35757,35758,731
36505,36506,731
36199,36200,731
36123,36124,731
36607,36608,731
36265,36266,731
36401,36402,731
35910,35911,731
35733,35734,731
36594,36595,731
35772,35773,731
36151,36152,731
36114,36115,731
35791,35792,731
36541,36542,731
36110,36111,731
36080,36081,731
36255,36256,731
36277,36278,731
36262,36263,731
36672,36673,731
36182,36183,731
36191,36192,731
36523,36524,731
36511,36512,731
35729,35730,731
35752,35753,731
35833,35834,731
35878,35879,731
35879,35880,731
35951,35952,731
35961,35962,731
35970,35971,731
36034,36035,731
36086,36087,731
36093,36094,731
36116,36117,731
36162,36163,731
36407,36408,731
36444,36445,731
36457,36458,731
36548,36549,731
36555,36556,731
36566,36567,731
36617,36618,731
36670,36671,731
36675,36676,731
36681,36682,731
36688,36689,731
37451,37452,732
37654,37655,732
36902,36903,732
37392,37393,732
37048,37049,732
37519,37520,732
37435,37436,732
37808,37809,732
37432,37433,732
37533,37534,732
37551,37552,732
37266,37267,732
37516,37517,732
37026,37027,732
37924,37925,732
37705,37706,732
37179,37180,732
37837,37838,732
36971,36972,732
37575,37576,732
37868,37869,732
37610,37611,732
36790,36791,732
37210,37211,732
37942,37943,732
36710,36711,732
37832,37833,732
36882,36883,732
37683,37684,732
37243,37244,732
37913,37914,732
37148,37149,732
37104,37105,732
37479,37480,732
37261,37262,732
37242,37243,732
36829,36830,732
37821,37822,732
36943,36944,732
37411,37412,732
37537,37538,732
37500,37501,732
37237,37238,732
37633,37634,732
37130,37131,732
37089,37090,732
37040,37041,732
37802,37803,732
36776,36777,732
36777,36778,732
37090,37091,732
37212,37213,732
37381,37382,732
37417,37418,732
37460,37461,732
37474,37475,732
37532,37533,732
37568,37569,732
37595,37596,732
37617,37618,732
37695,37696,732
37795,37796,732
37940,37941,732
38045,38046,733
38074,38075,733
38861,38862,733
38096,38097,733
38061,38062,733
38280,38281,733
38326,38327,733
38691,38692,733
38685,38686,733
38651,38652,733
38867,38868,733
38442,38443,733
38647,38648,733
38019,38020,733
38176,38177,733
37949,37950,733
38050,38051,733
38057,38058,733
38115,38116,733
38573,38574,733
38510,38511,733
38315,38316,733
38277,38278,733
38716,38717,733
38208,38209,733
38842,38843,733
38131,38132,733
38396,38397,733
38868,38869,733
38383,38384,733
37978,37979,733
38692,38693,733
38428,38429,733
37970,37971,733
38322,38323,733
38850,38851,733
37958,37959,733
38438,38439,733
38247,38248,733
38534,38535,733
38471,38472,733
38422,38423,733
38475,38476,733
38659,38660,733
38512,38513,733
38646,38647,733
37975,37976,733
38015,38016,733
38106,38107,733
38172,38173,733
38178,38179,733
38222,38223,733
38268,38269,733
38272,38273,733
38292,38293,733
38327,38328,733
38380,38381,733
38386,38387,733
38405,38406,733
38458,38459,733
38583,38584,733
38597,38598,733
38608,38609,733
38621,38622,733
38657,38658,733
38679,38680,733
38743,38744,733
38750,38751,733
38795,38796,733
38825,38826,733
38840,38841,733
40315,40316,734
39068,39069,734
39543,39544,734
38894,38895,734
39505,39506,734
39777,39778,734
39440,39441,734
39914,39915,734
40253,40254,734
39960,39961,734
39751,39752,734
40008,40009,734
39454,39455,734
40180,40181,734
39648,39649,734
39435,39436,734
40062,40063,734
38966,38967,734
39801,39802,734
39306,39307,734
39344,39345,734
39986,39987,734
39074,39075,734
39234,39235,734
39417,39418,734
39925,39926,734
39204,39205,734
39450,39451,734
39391,39392,734
39273,39274,734
39247,39248,734
39120,39121,734
39360,39361,734
39390,39391,734
39651,39652,734
39163,39164,734
40114,40115,734
40168,40169,734
38973,38974,734
39410,39411,734
39343,39344,734
39479,39480,734
39013,39014,734
39369,39370,734
39223,39224,734
39927,39928,734
40113,40114,734
39707,39708,734
38962,38963,734
39044,39045,734
39455,39456,734
39525,39526,734
39530,39531,734
39534,39535,734
39560,39561,734
39624,39625,734
39646,39647,734
39717,39718,734
39750,39751,734
39752,39753,734
39755,39756,734
39835,39836,734
39964,39965,734
40022,40023,734
40078,40079,734
40131,40132,734
40182,40183,734
40252,40253,734
40896,40897,735
40704,40705,735
41308,41309,735
41118,41119,735
40510,40511,735
40538,40539,735
41373,41374,735
41154,41155,735
41060,41061,735
40487,40488,735
41236,41237,735
40882,40883,735
41067,41068,735
40784,40785,735
40416,40417,735
40815,40816,735
40405,40406,735
40825,40826,735
40328,40329,735
41039,41040,735
41053,41054,735
40709,40710,735
40641,40642,735
40792,40793,735
41050,41051,735
41299,41300,735
40957,40958,735
41290,41291,735
41183,41184,735
40899,40900,735
41453,41454,735
41276,41277,735
41302,41303,735
41084,41085,735
41269,41270,735
41223,41224,735
40836,40837,735
41003,41004,735
41150,41151,735
41433,41434,735
40948,40949,735
40508,40509,735
40705,40706,735
40744,40745,735
41248,41249,735
40337,40338,735
40346,40347,735
40387,40388,735
40395,40396,735
40445,40446,735
40509,40510,735
40592,40593,735
40716,40717,735
40730,40731,735
40759,40760,735
40769,40770,735
40789,40790,735
40908,40909,735
41018,41019,735
41045,41046,735
41078,41079,735
41086,41087,735
41137,41138,735
41141,41142,735
41143,41144,735
41155,41156,735
41300,41301,735
42141,42142,736
42290,42291,736
42305,42306,736
41937,41938,736
41795,41796,736
42076,42077,736
41549,41550,736
41750,41751,736
41464,41465,736
42126,42127,736
41755,41756,736
42068,42069,736
41555,41556,736
42183,42184,736
42142,42143,736
41607,41608,736
42205,42206,736
41877,41878,736
42213,42214,736
41806,41807,736
41943,41944,736
42212,42213,736
41781,41782,736
41743,41744,736
41491,41492,736
42008,42009,736
42012,42013,736
42248,42249,736
42169,42170,736
41873,41874,736
41884,41885,736
42230,42231,736
41980,41981,736
41853,41854,736
41672,41673,736
42267,42268,736
41563,41564,736
41888,41889,736
41713,41714,736
41871,41872,736
41601,41602,736
41826,41827,736
41668,41669,736
42337,42338,736
41488,41489,736
41504,41505,736
41627,41628,736
41637,41638,736
41704,41705,736
41846,41847,736
41872,41873,736
41885,41886,736
41929,41930,736
41956,41957,736
42045,42046,736
42060,42061,736
42107,42108,736
42218,42219,736
42256,42257,736
42264,42265,736
42279,42280,736
42295,42296,736
42309,42310,736
42318,42319,736
42330,42331,736
42642,42643,737
42769,42770,737
43135,43136,737
42913,42914,737
42662,42663,737
42822,42823,737
42512,42513,737
42343,42344,737
42443,42444,737
42607,42608,737
43309,43310,737
42597,42598,737
42375,42376,737
42396,42397,737
42812,42813,737
42804,42805,737
43161,43162,737
43180,43181,737
42906,42907,737
42567,42568,737
42823,42824,737
43371,43372,737
43414,43415,737
42798,42799,737
43093,43094,737
43322,43323,737
43295,43296,737
42835,42836,737
42774,42775,737
43225,43226,737
42573,42574,737
42422,42423,737
43397,43398,737
42834,42835,737
43436,43437,737
42426,42427,737
42445,42446,737
43441,43442,737
43348,43349,737
42630,42631,737
43012,43013,737
43401,43402,737
43298,43299,737
43185,43186,737
43380,43381,737
42548,42549,737
43363,43364,737
42727,42728,737
42349,42350,737
42390,42391,737
42453,42454,737
42537,42538,737
42621,42622,737
42686,42687,737
42768,42769,737
42880,42881,737
42892,42893,737
42902,42903,737
42903,42904,737
42904,42905,737
42963,42964,737
43015,43016,737
43025,43026,737
43089,43090,737
43113,43114,737
43294,43295,737
43325,43326,737
43426,43427,737
43452,43453,737
43601,43602,738
43914,43915,738
43988,43989,738
44404,44405,738
44421,44422,738
43530,43531,738
44305,44306,738
43974,43975,738
44169,44170,738
43998,43999,738
43713,43714,738
44103,44104,738
44765,44766,738
44660,44661,738
44432,44433,738
43454,43455,738
44097,44098,738
43487,43488,738
43742,43743,738
44539,44540,738
43876,43877,738
43843,43844,738
43467,43468,738
44535,44536,738
43778,43779,738
43483,43484,738
43770,43771,738
44749,44750,738
44629,44630,738
44276,44277,738
43830,43831,738
44194,44195,738
43787,43788,738
43623,43624,738
43798,43799,738
44580,44581,738
43536,43537,738
44315,44316,738
44599,44600,738
43621,43622,738
43840,43841,738
44750,44751,738
43673,43674,738
44401,44402,738
43579,43580,738
43539,43540,738
44735,44736,738
44528,44529,738
43587,43588,738
43566,43567,738
43618,43619,738
43786,43787,738
43862,43863,738
43929,43930,738
43952,43953,738
44016,44017,738
44096,44097,738
44111,44112,738
44179,44180,738
44262,44263,738
44268,44269,738
44409,44410,738
44436,44437,738
44456,44457,738
44458,44459,738
44490,44491,738
44581,44582,738
44609,44610,738
44644,44645,738
44737,44738,738
45773,45774,739
45848,45849,739
45000,45001,739
45560,45561,739
44838,44839,739
45348,45349,739
45239,45240,739
45180,45181,739
45023,45024,739
45664,45665,739
44882,44883,739
45040,45041,739
45784,45785,739
45756,45757,739
45794,45795,739
44875,44876,739
44986,44987,739
44787,44788,739
45429,45430,739
45839,45840,739
44802,44803,739
45755,45756,739
45149,45150,739
45642,45643,739
44925,44926,739
44885,44886,739
45488,45489,739
45731,45732,739
45375,45376,739
45754,45755,739
45411,45412,739
45392,45393,739
45254,45255,739
45396,45397,739
44848,44849,739
45481,45482,739
45684,45685,739
45350,45351,739
45559,45560,739
45770,45771,739
45465,45466,739
45604,45605,739
45018,45019,739
45015,45016,739
45574,45575,739
44822,44823,739
44824,44825,739
44841,44842,739
44911,44912,739
44918,44919,739
44980,44981,739
45091,45092,739
45097,45098,739
45109,45110,739
45122,45123,739
45199,45200,739
45208,45209,739
45233,45234,739
45240,45241,739
45272,45273,739
45283,45284,739
45318,45319,739
45365,45366,739
45437,45438,739
45473,45474,739
45475,45476,739
45557,45558,739
45612,45613,739
45708,45709,739
45844,45845,739
45849,45850,739
46795,46796,740
47161,47162,740
46359,46360,740
46649,46650,740
46247,46248,740
46935,46936,740
46874,46875,740
46746,46747,740
46014,46015,740
45937,45938,740
45916,45917,740
46862,46863,740
47048,47049,740
45956,45957,740
46449,46450,740
47160,47161,740
45908,45909,740
46513,46514,740
45890,45891,740
46315,46316,740
47264,47265,740
46176,46177,740
45903,45904,740
47079,47080,740
47351,47352,740
46517,46518,740
45894,45895,740
46321,46322,740
47138,47139,740
47039,47040,740
46297,46298,740
47142,47143,740
47234,47235,740
47168,47169,740
47238,47239,740
45909,45910,740
46525,46526,740
46748,46749,740
46701,46702,740
46339,46340,740
47213,47214,740
46819,46820,740
46749,46750,740
46723,46724,740
47065,47066,740
47250,47251,740
46864,46865,740
46256,46257,740
46122,46123,740
47265,47266,740
47220,47221,740
45984,45985,740
46157,46158,740
